[29-05:10:00:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1011] [SRC_HO_P] [MRO] AMF_UE_ID: 2011, RSRP_SOURCE: 83, RSRP_TARGET: 80, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 2, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 0, HO_MARGIN: 22, TIME_TO_TRIGGER: 12, HOF: 0
[29-05:18:10:21.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1043] [SRC_HO_P] [MRO] AMF_UE_ID: 2043, RSRP_SOURCE: 76, RSRP_TARGET: 74, RSRQ_SOURCE: 16, RSRQ_TARGET: 12, LOAD_SOURCE: 2, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 5, HO_MARGIN: 26, TIME_TO_TRIGGER: 9, HOF: 1
[29-05:16:21:30.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1018] [SRC_HO_P] [MRO] AMF_UE_ID: 2018, RSRP_SOURCE: 78, RSRP_TARGET: 69, RSRQ_SOURCE: 19, RSRQ_TARGET: 17, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 4, HO_MARGIN: 22, TIME_TO_TRIGGER: 12, HOF: 0
[29-05:16:21:37.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1035] [SRC_HO_P] [MRO] AMF_UE_ID: 2035, RSRP_SOURCE: 76, RSRP_TARGET: 68, RSRQ_SOURCE: 17, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 5, HO_MARGIN: 8, TIME_TO_TRIGGER: 14, HOF: 0
[29-05:16:21:44.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1075] [SRC_HO_P] [MRO] AMF_UE_ID: 2075, RSRP_SOURCE: 68, RSRP_TARGET: 65, RSRQ_SOURCE: 18, RSRQ_TARGET: 14, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 4, HO_MARGIN: 1, TIME_TO_TRIGGER: 13, HOF: 0
[29-05:14:32:45.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1035] [SRC_HO_P] [MRO] AMF_UE_ID: 2035, RSRP_SOURCE: 76, RSRP_TARGET: 74, RSRQ_SOURCE: 14, RSRQ_TARGET: 12, LOAD_SOURCE: 2, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 5, HO_MARGIN: 30, TIME_TO_TRIGGER: 14, HOF: 0
[29-05:14:32:50.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1052] [SRC_HO_P] [MRO] AMF_UE_ID: 2052, RSRP_SOURCE: 77, RSRP_TARGET: 68, RSRQ_SOURCE: 14, RSRQ_TARGET: 11, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 5, HO_MARGIN: 24, TIME_TO_TRIGGER: 8, HOF: 0
[29-05:17:16:40.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1074] [SRC_HO_P] [MRO] AMF_UE_ID: 2074, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 17, RSRQ_TARGET: 15, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 5, HO_MARGIN: 30, TIME_TO_TRIGGER: 13, HOF: 0
[29-05:15:27:36.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1045] [SRC_HO_P] [MRO] AMF_UE_ID: 2045, RSRP_SOURCE: 83, RSRP_TARGET: 73, RSRQ_SOURCE: 17, RSRQ_TARGET: 15, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 5, HO_MARGIN: 23, TIME_TO_TRIGGER: 15, HOF: 0
[29-05:18:11:33.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1037] [SRC_HO_P] [MRO] AMF_UE_ID: 2037, RSRP_SOURCE: 78, RSRP_TARGET: 67, RSRQ_SOURCE: 19, RSRQ_TARGET: 15, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 3, HO_MARGIN: 14, TIME_TO_TRIGGER: 0, HOF: 0
[29-05:14:33:10.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1079] [SRC_HO_P] [MRO] AMF_UE_ID: 2079, RSRP_SOURCE: 88, RSRP_TARGET: 86, RSRQ_SOURCE: 16, RSRQ_TARGET: 12, LOAD_SOURCE: 2, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 2, HO_MARGIN: 3, TIME_TO_TRIGGER: 6, HOF: 0
[29-05:15:27:54.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1070] [SRC_HO_P] [MRO] AMF_UE_ID: 2070, RSRP_SOURCE: 110, RSRP_TARGET: 99, RSRQ_SOURCE: 17, RSRQ_TARGET: 15, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 5, HO_MARGIN: 26, TIME_TO_TRIGGER: 1, HOF: 0
[29-05:17:17:20.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1051] [SRC_HO_P] [MRO] AMF_UE_ID: 2051, RSRP_SOURCE: 63, RSRP_TARGET: 58, RSRQ_SOURCE: 17, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 5, HO_MARGIN: 10, TIME_TO_TRIGGER: 7, HOF: 0
[29-05:15:28:06.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1013] [SRC_HO_P] [MRO] AMF_UE_ID: 2013, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 17, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 5, HO_MARGIN: 11, TIME_TO_TRIGGER: 9, HOF: 0
[29-05:15:28:12.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1022] [SRC_HO_P] [MRO] AMF_UE_ID: 2022, RSRP_SOURCE: 96, RSRP_TARGET: 86, RSRQ_SOURCE: 15, RSRQ_TARGET: 11, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 5, HO_MARGIN: 6, TIME_TO_TRIGGER: 6, HOF: 0
[29-05:17:17:44.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1027] [SRC_HO_P] [MRO] AMF_UE_ID: 2027, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 18, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 4, HO_MARGIN: 17, TIME_TO_TRIGGER: 5, HOF: 0
[29-05:15:28:24.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1008] [SRC_HO_P] [MRO] AMF_UE_ID: 2008, RSRP_SOURCE: 65, RSRP_TARGET: 68, RSRQ_SOURCE: 17, RSRQ_TARGET: 14, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 5, HO_MARGIN: 11, TIME_TO_TRIGGER: 11, HOF: 0
[29-05:18:12:45.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1041] [SRC_HO_P] [MRO] AMF_UE_ID: 2041, RSRP_SOURCE: 108, RSRP_TARGET: 103, RSRQ_SOURCE: 16, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 4, HO_MARGIN: 30, TIME_TO_TRIGGER: 13, HOF: 1
[29-05:15:28:36.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1042] [SRC_HO_P] [MRO] AMF_UE_ID: 2042, RSRP_SOURCE: 110, RSRP_TARGET: 105, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 5, HO_MARGIN: 21, TIME_TO_TRIGGER: 14, HOF: 0
[29-05:17:18:16.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1040] [SRC_HO_P] [MRO] AMF_UE_ID: 2040, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 18, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 5, HO_MARGIN: 21, TIME_TO_TRIGGER: 15, HOF: 0
[29-05:17:18:24.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1025] [SRC_HO_P] [MRO] AMF_UE_ID: 2025, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 5, HO_MARGIN: 3, TIME_TO_TRIGGER: 4, HOF: 0
[29-05:18:13:21.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1033] [SRC_HO_P] [MRO] AMF_UE_ID: 2033, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 14, RSRQ_TARGET: 10, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 5, HO_MARGIN: 21, TIME_TO_TRIGGER: 9, HOF: 0
[29-05:18:13:30.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1035] [SRC_HO_P] [MRO] AMF_UE_ID: 2035, RSRP_SOURCE: 79, RSRP_TARGET: 70, RSRQ_SOURCE: 17, RSRQ_TARGET: 15, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 5, HO_MARGIN: 17, TIME_TO_TRIGGER: 0, HOF: 0
[29-05:17:18:48.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1013] [SRC_HO_P] [MRO] AMF_UE_ID: 2013, RSRP_SOURCE: 108, RSRP_TARGET: 100, RSRQ_SOURCE: 16, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 5, HO_MARGIN: 19, TIME_TO_TRIGGER: 10, HOF: 1
[29-05:18:13:48.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1008] [SRC_HO_P] [MRO] AMF_UE_ID: 2008, RSRP_SOURCE: 107, RSRP_TARGET: 97, RSRQ_SOURCE: 16, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235332328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 5, HO_MARGIN: 9, TIME_TO_TRIGGER: 10, HOF: 0
[29-05:17:19:04.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1011] [SRC_HO_P] [MRO] AMF_UE_ID: 2011, RSRP_SOURCE: 89, RSRP_TARGET: 86, RSRQ_SOURCE: 15, RSRQ_TARGET: 12, LOAD_SOURCE: 2, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 4, HO_MARGIN: 11, TIME_TO_TRIGGER: 4, HOF: 0
[29-05:14:34:30.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1001] [SRC_HO_P] [MRO] AMF_UE_ID: 2001, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 14, RSRQ_TARGET: 12, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235332328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 5, HO_MARGIN: 24, TIME_TO_TRIGGER: 10, HOF: 0
[29-05:17:19:20.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1090] [SRC_HO_P] [MRO] AMF_UE_ID: 2090, RSRP_SOURCE: 87, RSRP_TARGET: 78, RSRQ_SOURCE: 16, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 5, HO_MARGIN: 12, TIME_TO_TRIGGER: 15, HOF: 0
[29-05:16:24:32.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1026] [SRC_HO_P] [MRO] AMF_UE_ID: 2026, RSRP_SOURCE: 89, RSRP_TARGET: 86, RSRQ_SOURCE: 16, RSRQ_TARGET: 14, LOAD_SOURCE: 2, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 4, HO_MARGIN: 20, TIME_TO_TRIGGER: 13, HOF: 1
[29-05:15:29:42.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1081] [SRC_HO_P] [MRO] AMF_UE_ID: 2081, RSRP_SOURCE: 61, RSRP_TARGET: 62, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 5, HO_MARGIN: 7, TIME_TO_TRIGGER: 4, HOF: 0
[29-05:17:19:44.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1099] [SRC_HO_P] [MRO] AMF_UE_ID: 2099, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 16, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 5, HO_MARGIN: 30, TIME_TO_TRIGGER: 13, HOF: 0
[29-05:16:24:53.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1065] [SRC_HO_P] [MRO] AMF_UE_ID: 2065, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 16, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 3, HO_MARGIN: 25, TIME_TO_TRIGGER: 0, HOF: 0
[29-05:17:20:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1041] [SRC_HO_P] [MRO] AMF_UE_ID: 2041, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 16, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 4, HO_MARGIN: 6, TIME_TO_TRIGGER: 8, HOF: 0
[29-05:14:35:05.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1092] [SRC_HO_P] [MRO] AMF_UE_ID: 2092, RSRP_SOURCE: 84, RSRP_TARGET: 73, RSRQ_SOURCE: 16, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 5, HO_MARGIN: 28, TIME_TO_TRIGGER: 14, HOF: 0
[29-05:15:30:12.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1031] [SRC_HO_P] [MRO] AMF_UE_ID: 2031, RSRP_SOURCE: 86, RSRP_TARGET: 78, RSRQ_SOURCE: 18, RSRQ_TARGET: 15, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 5, HO_MARGIN: 17, TIME_TO_TRIGGER: 7, HOF: 0
[29-05:17:20:24.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1057] [SRC_HO_P] [MRO] AMF_UE_ID: 2057, RSRP_SOURCE: 105, RSRP_TARGET: 93, RSRQ_SOURCE: 17, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 5, HO_MARGIN: 2, TIME_TO_TRIGGER: 7, HOF: 1
[29-05:17:20:32.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1086] [SRC_HO_P] [MRO] AMF_UE_ID: 2086, RSRP_SOURCE: 67, RSRP_TARGET: 68, RSRQ_SOURCE: 15, RSRQ_TARGET: 11, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 5, HO_MARGIN: 25, TIME_TO_TRIGGER: 3, HOF: 0
[29-05:15:30:30.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1082] [SRC_HO_P] [MRO] AMF_UE_ID: 2082, RSRP_SOURCE: 82, RSRP_TARGET: 72, RSRQ_SOURCE: 15, RSRQ_TARGET: 11, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235332328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 5, HO_MARGIN: 21, TIME_TO_TRIGGER: 4, HOF: 0
[29-05:14:35:30.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1067] [SRC_HO_P] [MRO] AMF_UE_ID: 2067, RSRP_SOURCE: 88, RSRP_TARGET: 85, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 2, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 5, HO_MARGIN: 16, TIME_TO_TRIGGER: 12, HOF: 0
[29-05:17:20:56.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1044] [SRC_HO_P] [MRO] AMF_UE_ID: 2044, RSRP_SOURCE: 80, RSRP_TARGET: 71, RSRQ_SOURCE: 19, RSRQ_TARGET: 17, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 5, HO_MARGIN: 5, TIME_TO_TRIGGER: 2, HOF: 0
[29-05:16:25:56.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1067] [SRC_HO_P] [MRO] AMF_UE_ID: 2067, RSRP_SOURCE: 75, RSRP_TARGET: 76, RSRQ_SOURCE: 14, RSRQ_TARGET: 11, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 5, HO_MARGIN: 30, TIME_TO_TRIGGER: 6, HOF: 1
[29-05:16:26:03.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1045] [SRC_HO_P] [MRO] AMF_UE_ID: 2045, RSRP_SOURCE: 106, RSRP_TARGET: 100, RSRQ_SOURCE: 17, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 5, HO_MARGIN: 8, TIME_TO_TRIGGER: 1, HOF: 0
[29-05:16:26:10.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1050] [SRC_HO_P] [MRO] AMF_UE_ID: 2050, RSRP_SOURCE: 97, RSRP_TARGET: 83, RSRQ_SOURCE: 17, RSRQ_TARGET: 15, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 5, HO_MARGIN: 16, TIME_TO_TRIGGER: 6, HOF: 0
[29-05:17:21:28.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1033] [SRC_HO_P] [MRO] AMF_UE_ID: 2033, RSRP_SOURCE: 61, RSRP_TARGET: 56, RSRQ_SOURCE: 17, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 5, HO_MARGIN: 16, TIME_TO_TRIGGER: 5, HOF: 0
[29-05:15:31:12.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1078] [SRC_HO_P] [MRO] AMF_UE_ID: 2078, RSRP_SOURCE: 117, RSRP_TARGET: 110, RSRQ_SOURCE: 18, RSRQ_TARGET: 16, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 5, HO_MARGIN: 28, TIME_TO_TRIGGER: 15, HOF: 0
[29-05:15:31:18.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1044] [SRC_HO_P] [MRO] AMF_UE_ID: 2044, RSRP_SOURCE: 83, RSRP_TARGET: 75, RSRQ_SOURCE: 17, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 5, HO_MARGIN: 9, TIME_TO_TRIGGER: 6, HOF: 1
[29-05:15:31:24.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1091] [SRC_HO_P] [MRO] AMF_UE_ID: 2091, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 18, RSRQ_TARGET: 15, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 5, HO_MARGIN: 16, TIME_TO_TRIGGER: 14, HOF: 0
[29-05:17:22:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1083] [SRC_HO_P] [MRO] AMF_UE_ID: 2083, RSRP_SOURCE: 82, RSRP_TARGET: 72, RSRQ_SOURCE: 19, RSRQ_TARGET: 16, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 5, HO_MARGIN: 26, TIME_TO_TRIGGER: 11, HOF: 0
